latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-29.3006,-57.24815,338.96,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,312.36,6.75,D
-29.26877,-57.07511,367,0.39,0.36,2021-12-27,1728,1,high,2.0NRT,317.85,8.07,D
-29.28934,-57.24189,345.18,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,317.75,8.99,D
-29.28597,-57.24251,348.29,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,316.56,8.82,D
-28.92677,-54.87738,367,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,325.86,12.09,D
-28.92342,-54.87807,352.84,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,324.25,12.09,D
-28.92278,-54.87406,367,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,326.35,35.7,D
-29.252,-57.07824,341.44,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,315.03,6.42,D
-29.22184,-57.20439,346.35,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,313.33,4.14,D
-29.27147,-57.55611,351.76,0.4,0.37,2021-12-27,1728,1,nominal,2.0NRT,308.36,5.77,D
-29.21616,-57.18879,345.71,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,317.09,16.72,D
-29.21674,-57.19285,348,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,315.23,16.72,D
-29.2128,-57.18942,348.19,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,315.71,16.72,D
-28.91818,-55.32044,342.45,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,316.41,3.73,D
-29.65859,-60.9386,345.63,0.54,0.42,2021-12-27,1728,1,low,2.0NRT,319.58,9.76,D
-29.03191,-56.25073,350.28,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,318.76,13.11,D
-29.65918,-60.9403,351.68,0.54,0.42,2021-12-27,1728,1,nominal,2.0NRT,319.82,15.21,D
-29.63048,-60.76321,347.86,0.53,0.42,2021-12-27,1728,1,low,2.0NRT,318.13,11.59,D
-29.62661,-60.7638,347.57,0.53,0.42,2021-12-27,1728,1,low,2.0NRT,319.16,11.59,D
-29.62015,-60.74238,340.63,0.53,0.42,2021-12-27,1728,1,nominal,2.0NRT,315.62,3.83,D
-29.61498,-60.76556,355.15,0.53,0.42,2021-12-27,1728,1,nominal,2.0NRT,320.78,8.25,D
-29.6111,-60.76614,344.07,0.53,0.42,2021-12-27,1728,1,low,2.0NRT,316.41,8.25,D
-29.10943,-56.9598,342.24,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,309.38,2.05,D
-29.38414,-58.98425,343.34,0.44,0.38,2021-12-27,1728,1,low,2.0NRT,316.99,5.4,D
-29.38473,-58.98881,344.24,0.44,0.38,2021-12-27,1728,1,low,2.0NRT,317.25,5.4,D
-29.60783,-60.80597,348.32,0.53,0.42,2021-12-27,1728,1,nominal,2.0NRT,317.39,7.08,D
-29.81295,-62.73534,367,0.46,0.47,2021-12-27,1728,1,high,2.0NRT,313.52,7.3,D
-28.96025,-56.56601,347.74,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,315.26,6.05,D
-28.95692,-56.56665,342.17,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,313.46,3.89,D
-28.97748,-56.7056,336.02,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,310.99,2.35,D
-29.52311,-61.03769,342.81,0.55,0.42,2021-12-27,1728,1,nominal,2.0NRT,317.71,5.14,D
-27.80852,-50.10839,350.42,0.42,0.45,2021-12-27,1728,1,nominal,2.0NRT,300.62,10.37,D
-27.79955,-50.08522,330.53,0.42,0.45,2021-12-27,1728,1,low,2.0NRT,302.11,2.59,D
-28.90054,-56.53265,338.69,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,313.32,5.32,D
-29.61763,-62.33537,347.88,0.43,0.46,2021-12-27,1728,1,low,2.0NRT,321.49,15.13,D
-29.61808,-62.33985,342.35,0.43,0.46,2021-12-27,1728,1,low,2.0NRT,315.89,5.35,D
-29.19274,-58.73065,355.76,0.43,0.38,2021-12-27,1728,1,low,2.0NRT,318.02,15.09,D
-29.1898,-58.73569,342.59,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,314.04,6.97,D
-29.57753,-62.11619,367,0.42,0.45,2021-12-27,1728,1,low,2.0NRT,325.02,8.7,D
-29.57382,-62.1211,343.99,0.42,0.45,2021-12-27,1728,1,low,2.0NRT,318.31,7.88,D
-27.6936,-49.92856,346.25,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,312.68,39.95,D
-28.83175,-56.54557,346.5,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,312.04,4.91,D
-29.15259,-59.31651,341.49,0.45,0.39,2021-12-27,1728,1,low,2.0NRT,314.58,5.24,D
-29.15376,-59.32584,354.23,0.45,0.39,2021-12-27,1728,1,nominal,2.0NRT,321.16,30.16,D
-29.15017,-59.32644,367,0.45,0.39,2021-12-27,1728,1,high,2.0NRT,357.79,235.94,D
-29.17758,-59.57747,348.63,0.46,0.39,2021-12-27,1728,1,nominal,2.0NRT,319.95,7.35,D
-29.15204,-59.32378,367,0.45,0.39,2021-12-27,1728,1,high,2.0NRT,322.95,64.17,D
-29.15144,-59.31913,355.98,0.45,0.39,2021-12-27,1728,1,nominal,2.0NRT,318.32,64.17,D
-28.76743,-56.58978,337.57,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,312.25,3.62,D
-29.28691,-60.61717,347.16,0.52,0.41,2021-12-27,1728,1,low,2.0NRT,319.13,11.22,D
-29.298,-61.12036,341.36,0.55,0.43,2021-12-27,1728,1,low,2.0NRT,314.81,4.19,D
-29.39323,-61.98786,349.47,0.41,0.45,2021-12-27,1728,1,nominal,2.0NRT,323.29,8.15,D
-29.41203,-62.41405,346.15,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,315.31,6.5,D
-28.54652,-56.093,346.2,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,318.44,10.09,D
-27.60576,-50.78599,341.59,0.39,0.44,2021-12-27,1728,1,nominal,2.0NRT,308.28,4.5,D
-29.28872,-62.00988,344.24,0.41,0.45,2021-12-27,1728,1,low,2.0NRT,316.84,10.58,D
-29.29144,-62.03532,353.44,0.41,0.45,2021-12-27,1728,1,nominal,2.0NRT,320.78,21.5,D
-29.28504,-62.01469,352.65,0.41,0.45,2021-12-27,1728,1,nominal,2.0NRT,315.5,7.33,D
-29.28549,-62.01892,343.71,0.41,0.45,2021-12-27,1728,1,low,2.0NRT,318.52,7.87,D
-29.28594,-62.02317,345.31,0.41,0.45,2021-12-27,1728,1,low,2.0NRT,320.16,7.87,D
-29.28269,-62.03223,351.16,0.41,0.45,2021-12-27,1728,1,nominal,2.0NRT,314.25,15.67,D
-28.47151,-56.11178,339.63,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,314.03,4.18,D
-27.58657,-50.99579,334.67,0.56,0.43,2021-12-27,1728,1,low,2.0NRT,306.76,2.98,D
-29.13669,-61.13099,347.13,0.55,0.42,2021-12-27,1728,1,nominal,2.0NRT,317.11,10.34,D
-28.56704,-57.02692,344.71,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,312.42,3.14,D
-28.54295,-56.90895,352.43,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,312.52,6.36,D
-28.53903,-56.90562,336,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,308.78,1.87,D
-28.54135,-56.92141,340.96,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,309.51,4.7,D
-28.55528,-57.01684,343.36,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,313.67,3.89,D
-28.55586,-57.02082,342.1,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,312.74,3.36,D
-28.54757,-57.03465,345.47,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,312.63,5.44,D
-28.54815,-57.03863,341.44,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,313.42,2.78,D
-28.54481,-57.03926,346.78,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,310.03,3.99,D
-27.39933,-50.5099,341.5,0.4,0.44,2021-12-27,1728,1,nominal,2.0NRT,305.53,30.72,D
-27.39528,-50.51092,337.62,0.4,0.44,2021-12-27,1728,1,nominal,2.0NRT,300.4,6.25,D
-27.39645,-50.51062,340.39,0.4,0.44,2021-12-27,1728,1,nominal,2.0NRT,302.5,29.45,D
-28.81265,-59.31342,345.04,0.45,0.39,2021-12-27,1728,1,nominal,2.0NRT,313.49,7.93,D
-28.39433,-56.6361,340.86,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,313.88,3.35,D
-28.41689,-56.83469,344.04,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,311.5,4.27,D
-28.56298,-59.16489,346.29,0.44,0.38,2021-12-27,1728,1,nominal,2.0NRT,311.18,6.49,D
-28.38465,-58.05239,347.51,0.41,0.37,2021-12-27,1728,1,nominal,2.0NRT,307.56,3.76,D
-27.92684,-55.40371,345.76,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,313.44,7.76,D
-28.04264,-56.37098,337.82,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,310.51,2.09,D
-28.03932,-56.37162,346.07,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,314.87,7.52,D
-28.04074,-56.40355,338.88,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,311.32,3.88,D
-28.56937,-60.27149,348.85,0.49,0.4,2021-12-27,1728,1,low,2.0NRT,319.01,8.66,D
-28.02509,-56.39046,344.32,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,312.79,5.94,D
-28.32313,-58.47029,339.22,0.42,0.37,2021-12-27,1728,1,low,2.0NRT,313.81,2.94,D
-28.3237,-58.47454,344.77,0.42,0.37,2021-12-27,1728,1,low,2.0NRT,319.18,2.94,D
-28.31968,-58.47089,345.34,0.42,0.37,2021-12-27,1728,1,low,2.0NRT,316.11,11.43,D
-28.32083,-58.4794,355.84,0.42,0.37,2021-12-27,1728,1,nominal,2.0NRT,318.76,12.22,D
-28.99553,-64.61975,343.36,0.58,0.52,2021-12-27,1728,1,nominal,2.0NRT,308,14.29,D
-27.95799,-56.12977,343.83,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,317.79,11.3,D
-27.95467,-56.13042,346.49,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,311.96,19.31,D
-27.95527,-56.13433,355.48,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,324.67,19.31,D
-27.95195,-56.13498,340.69,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,314.06,19.31,D
-27.95951,-56.33518,342.47,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,316.68,7.11,D
-27.95619,-56.33582,367,0.38,0.36,2021-12-27,1728,1,high,2.0NRT,318.74,7.11,D
-27.95678,-56.33973,348.97,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,322.88,9.17,D
-27.95346,-56.34037,347.38,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,310.97,6.57,D
-27.47246,-53.61624,346.03,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,314.38,7.84,D
-27.70155,-55.19209,341.19,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,314.63,4.7,D
-28.51676,-61.54627,347.52,0.57,0.43,2021-12-27,1728,1,nominal,2.0NRT,315.49,15.26,D
-27.99551,-57.61795,354.01,0.39,0.37,2021-12-27,1728,1,low,2.0NRT,319.3,15.77,D
-27.99608,-57.62197,343.94,0.39,0.37,2021-12-27,1728,1,low,2.0NRT,317.52,19.72,D
-27.99099,-57.61051,338.2,0.39,0.37,2021-12-27,1728,1,low,2.0NRT,312.7,4.08,D
-27.97079,-57.61417,347.3,0.39,0.37,2021-12-27,1728,1,low,2.0NRT,319.88,10.63,D
-27.5771,-55.51442,339.31,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,312.17,5.76,D
-27.77301,-56.92529,349.71,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,318.95,6.8,D
-27.7691,-56.92199,348.53,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,314.4,6.21,D
-27.76968,-56.92591,346.64,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,313.69,6.21,D
-28.20246,-60.28093,343.14,0.49,0.4,2021-12-27,1728,1,low,2.0NRT,314.68,2.56,D
-28.20306,-60.28591,354.68,0.49,0.4,2021-12-27,1728,1,nominal,2.0NRT,317.99,8.73,D
-28.20366,-60.29089,340.49,0.49,0.4,2021-12-27,1728,1,low,2.0NRT,312.28,8.73,D
-28.19443,-60.27713,342.75,0.49,0.4,2021-12-27,1728,1,low,2.0NRT,315.06,1.9,D
-28.19308,-60.27946,345.03,0.49,0.4,2021-12-27,1728,1,low,2.0NRT,315.45,6.46,D
-28.19249,-60.30489,347.27,0.49,0.4,2021-12-27,1728,1,nominal,2.0NRT,318.45,6.46,D
-27.97185,-58.64884,348.65,0.42,0.38,2021-12-27,1728,1,low,2.0NRT,314.73,10.5,D
-28.18565,-60.28062,339.16,0.49,0.4,2021-12-27,1728,1,low,2.0NRT,313.34,29.83,D
-27.9678,-58.64517,347.45,0.42,0.38,2021-12-27,1728,1,nominal,2.0NRT,317.7,6.58,D
-27.96839,-58.64943,342.59,0.42,0.38,2021-12-27,1728,1,low,2.0NRT,313.73,5.81,D
-27.96955,-58.65796,348.36,0.42,0.38,2021-12-27,1728,1,low,2.0NRT,316.9,8.11,D
-27.97013,-58.66222,346.95,0.42,0.38,2021-12-27,1728,1,low,2.0NRT,313.81,8.11,D
-28.18194,-60.28121,347.65,0.49,0.4,2021-12-27,1728,1,low,2.0NRT,318.34,12.7,D
-27.96492,-58.65002,351.43,0.42,0.38,2021-12-27,1728,1,nominal,2.0NRT,316.9,5.81,D
-28.1776,-60.27682,348.94,0.48,0.4,2021-12-27,1728,1,low,2.0NRT,319,12.7,D
-27.96204,-58.65488,345.36,0.42,0.38,2021-12-27,1728,1,low,2.0NRT,318.34,6.12,D
-27.96262,-58.65915,348.34,0.42,0.38,2021-12-27,1728,1,low,2.0NRT,316.78,5.32,D
-27.95916,-58.65974,350.62,0.42,0.38,2021-12-27,1728,1,nominal,2.0NRT,314.67,5.32,D
-27.03772,-52.81794,348.02,0.47,0.4,2021-12-27,1728,1,nominal,2.0NRT,312.56,10.2,D
-27.03411,-52.81882,336.34,0.47,0.4,2021-12-27,1728,1,low,2.0NRT,311.06,10.2,D
-27.90088,-58.31197,344.46,0.41,0.37,2021-12-27,1728,1,low,2.0NRT,313.98,4.93,D
-27.90145,-58.31613,344.93,0.41,0.37,2021-12-27,1728,1,low,2.0NRT,313.31,14.73,D
-27.89688,-58.3084,343.26,0.41,0.37,2021-12-27,1728,1,low,2.0NRT,317.02,4.93,D
-27.89803,-58.31673,349.92,0.41,0.37,2021-12-27,1728,1,low,2.0NRT,318.99,14.73,D
-27.37219,-54.91858,346.64,0.4,0.37,2021-12-27,1728,1,nominal,2.0NRT,308.42,6.93,D
-27.45484,-55.47309,343.32,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,310.16,12.63,D
-28.16112,-60.54603,345.63,0.5,0.41,2021-12-27,1728,1,nominal,2.0NRT,317.68,7.56,D
-27.67207,-57.21004,349.11,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,308.35,6.15,D
-27.67264,-57.21399,334.98,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,308.94,2.62,D
-27.70469,-57.43575,344.58,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,314.81,7.96,D
-27.6701,-57.21008,347.31,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,311.92,8.82,D
-27.67068,-57.21402,341.44,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,312.75,5.93,D
-27.6863,-57.43869,344.47,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,309.55,4.75,D
-28.07056,-60.28093,341.57,0.48,0.4,2021-12-27,1728,1,low,2.0NRT,315.92,9.67,D
-27.8396,-58.54908,341.76,0.41,0.37,2021-12-27,1728,1,low,2.0NRT,312.85,4.45,D
-28.06623,-60.27656,343.5,0.48,0.4,2021-12-27,1728,1,low,2.0NRT,318.06,6,D
-28.04836,-60.19411,342.27,0.48,0.4,2021-12-27,1728,1,low,2.0NRT,315.81,3.97,D
-27.38934,-55.5712,349.69,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,314.41,10.43,D
-28.1213,-60.81812,346.06,0.51,0.41,2021-12-27,1728,1,low,2.0NRT,316.62,12.86,D
-27.78447,-58.37836,338.23,0.41,0.37,2021-12-27,1728,1,nominal,2.0NRT,313.05,3.13,D
-28.02548,-60.25277,343.2,0.48,0.4,2021-12-27,1728,1,low,2.0NRT,316.46,5.98,D
-28.02238,-60.25829,339.13,0.48,0.4,2021-12-27,1728,1,low,2.0NRT,313.72,6.16,D
-27.39194,-56.0463,348.89,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,308.04,9.16,D
-27.56716,-57.23311,338.51,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,309.95,3.98,D
-27.82718,-59.17704,340.89,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,310.34,3.66,D
-28.07515,-61.43684,367,0.55,0.43,2021-12-27,1728,1,high,2.0NRT,313.99,11.92,D
-27.26202,-55.51955,337.54,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,309.43,10.79,D
-28.0745,-61.4312,336.91,0.55,0.43,2021-12-27,1728,1,nominal,2.0NRT,311.16,4.59,D
-28.12771,-61.897,343.04,0.39,0.44,2021-12-27,1728,1,low,2.0NRT,314.01,4.97,D
-27.20861,-55.37973,345.27,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,315.03,13.01,D
-27.20527,-55.3804,344.06,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,313.77,13.71,D
-27.97009,-60.87588,344.87,0.52,0.41,2021-12-27,1728,1,nominal,2.0NRT,312.94,6.12,D
-26.96591,-54.2896,346.28,0.42,0.37,2021-12-27,1728,1,nominal,2.0NRT,315.88,7.54,D
-27.39645,-57.01067,343.56,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,317.95,31.12,D
-27.42332,-57.23917,338.49,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,310.24,3.92,D
-27.42222,-57.5149,334.46,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,308.03,5.87,D
-27.41887,-57.51551,352.69,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,315.8,5.87,D
-27.41324,-57.50027,355.58,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,317.04,9.64,D
-27.41381,-57.50423,352.92,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,319.46,13.55,D
-27.40989,-57.50088,343.81,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,314.57,9.64,D
-27.41103,-57.50881,350.39,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,318.7,13.55,D
-27.4116,-57.51277,348.32,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,321.54,16.37,D
-27.40996,-57.52527,349.73,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,317.27,10.59,D
-27.41053,-57.52924,337.65,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,312.32,7.21,D
-27.40489,-57.51398,347.21,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,312.53,19.25,D
-27.40546,-57.51795,352.58,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,321.6,19.25,D
-27.40775,-57.53381,345.08,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,316.21,7.21,D
-27.40211,-57.51856,332.61,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,306.44,1.77,D
-27.40382,-57.53046,340.6,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,311.93,5.68,D
-27.91381,-61.52546,350.31,0.56,0.43,2021-12-27,1728,1,nominal,2.0NRT,319.06,13.12,D
-27.90985,-61.52604,341.43,0.56,0.43,2021-12-27,1728,1,nominal,2.0NRT,311.29,13.12,D
-27.91522,-61.52654,347.17,0.56,0.43,2021-12-27,1728,1,nominal,2.0NRT,315.6,15.13,D
-27.91126,-61.52711,346.4,0.56,0.43,2021-12-27,1728,1,nominal,2.0NRT,313.37,12.86,D
-27.17688,-56.18771,335.35,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,306.89,2.34,D
-27.19923,-56.35524,338.73,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,310.85,2.76,D
-27.19532,-56.352,335.5,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,308.31,8.75,D
-27.30783,-57.09877,337.78,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,308.68,2.72,D
-27.30841,-57.10268,336.56,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,308.72,2.52,D
-28.01866,-62.61683,342.66,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,312.56,6.51,D
-27.1926,-56.35651,341.34,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,306.43,26.18,D
-27.37768,-57.79185,338.61,0.4,0.37,2021-12-27,1728,1,low,2.0NRT,312.63,4.56,D
-27.25631,-57.02804,347.93,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,317.19,15.78,D
-27.82089,-61.30164,338.71,0.54,0.42,2021-12-27,1728,1,low,2.0NRT,313.18,7.93,D
-26.35303,-51.7067,347.31,0.54,0.42,2021-12-27,1728,1,nominal,2.0NRT,311.28,12.57,D
-27.15141,-56.66362,335.2,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,307.11,2.6,D
-27.3124,-57.75394,343.6,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,305.56,2.71,D
-25.83615,-49.28895,337.39,0.51,0.49,2021-12-27,1728,1,nominal,2.0NRT,265.39,6.8,D
-26.19033,-51.8531,341.48,0.54,0.42,2021-12-27,1728,1,nominal,2.0NRT,301.12,9.22,D
-26.14885,-51.71872,337.1,0.55,0.42,2021-12-27,1728,1,nominal,2.0NRT,306.39,22.84,D
-26.14494,-51.71949,344.59,0.55,0.42,2021-12-27,1728,1,nominal,2.0NRT,302.55,22.84,D
-27.23995,-58.40097,337.95,0.41,0.37,2021-12-27,1728,1,low,2.0NRT,310.58,5.48,D
-27.7357,-62.81678,345.34,0.44,0.46,2021-12-27,1728,1,nominal,2.0NRT,309.83,27.87,D
-27.73053,-62.80848,339.28,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,303.23,4.41,D
-27.73098,-62.81292,336.73,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,306.49,4.41,D
-27.7319,-62.82179,345.69,0.44,0.46,2021-12-27,1728,1,nominal,2.0NRT,306.13,8.55,D
-26.9183,-56.49607,336.37,0.38,0.36,2021-12-27,1728,1,low,2.0NRT,309.26,6.6,D
-26.91557,-56.50058,340.1,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,307.35,6.6,D
-27.73694,-62.81627,341.93,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,306.14,8.7,D
-27.73743,-62.8207,336.82,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,303.94,8.7,D
-26.84835,-56.14732,339.13,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,310.69,7.74,D
-27.73219,-62.81241,340.54,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,306.22,5.9,D
-27.73268,-62.81683,342.57,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,304.82,8.7,D
-27.73316,-62.82127,341.3,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,304.9,8.7,D
-27.73365,-62.82571,339.21,0.44,0.46,2021-12-27,1728,1,nominal,2.0NRT,305.45,4.45,D
-27.72842,-62.8174,337.46,0.43,0.46,2021-12-27,1728,1,nominal,2.0NRT,305.09,2.75,D
-27.105,-57.93809,339.17,0.4,0.37,2021-12-27,1728,1,nominal,2.0NRT,309.65,4.26,D
-26.83386,-56.14214,350.33,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,325.28,13.57,D
-26.42259,-54.03752,340.75,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,305.07,2.5,D
-26.41825,-54.09571,342.19,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,307.75,10.06,D
-26.81323,-56.5405,333.99,0.38,0.36,2021-12-27,1728,1,nominal,2.0NRT,306.68,2.08,D
-25.99619,-51.72355,341.59,0.55,0.43,2021-12-27,1728,1,nominal,2.0NRT,309.72,6.59,D
-26.41773,-54.09905,339.63,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,307.14,7.29,D
-26.40849,-54.06571,344.24,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,309.08,21.44,D
-26.405,-54.0664,352.27,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,314.35,33.92,D
-26.3663,-53.86058,334.08,0.44,0.38,2021-12-27,1728,1,low,2.0NRT,307.65,5.98,D
-26.36279,-53.86134,334.15,0.44,0.38,2021-12-27,1728,1,low,2.0NRT,307.78,4.61,D
-26.39588,-54.05515,343.2,0.43,0.38,2021-12-27,1728,1,low,2.0NRT,314.8,12.12,D
-26.3966,-54.05939,343.07,0.43,0.38,2021-12-27,1728,1,low,2.0NRT,315.81,12.12,D
-26.39313,-54.06015,344.32,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,313.26,12.12,D
-26.51662,-54.79739,349.5,0.41,0.37,2021-12-27,1728,1,nominal,2.0NRT,318.58,12.72,D
-26.01611,-51.96107,335.1,0.53,0.42,2021-12-27,1728,1,nominal,2.0NRT,304.36,4.33,D
-26.3166,-53.69913,342.12,0.44,0.38,2021-12-27,1728,1,nominal,2.0NRT,310.51,11.3,D
-26.00366,-52.00164,335.28,0.53,0.42,2021-12-27,1728,1,nominal,2.0NRT,308.41,5.01,D
-26.65754,-55.86365,335.98,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,310.96,4.97,D
-26.29497,-53.72197,335.15,0.44,0.38,2021-12-27,1728,1,low,2.0NRT,308.92,2.79,D
-27.12191,-59.09541,343.24,0.43,0.38,2021-12-27,1728,1,low,2.0NRT,311.3,4.45,D
-26.33219,-53.95752,345.06,0.43,0.38,2021-12-27,1728,1,low,2.0NRT,317.1,26.66,D
-26.63126,-55.78444,349.46,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,319.43,21.6,D
-26.69412,-56.18457,350.82,0.39,0.36,2021-12-27,1728,1,nominal,2.0NRT,317.65,7.44,D
-26.68506,-56.17036,339.48,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,311.32,3.38,D
-26.68567,-56.17423,341.44,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,314.81,8.63,D
-26.29366,-53.90268,367,0.43,0.38,2021-12-27,1728,1,high,2.0NRT,335.45,46.1,D
-26.29291,-53.89836,336.21,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,309.92,46.1,D
-26.28941,-53.89914,335.78,0.43,0.38,2021-12-27,1728,1,nominal,2.0NRT,306.17,85.64,D
-25.82885,-51.42615,334.35,0.57,0.43,2021-12-27,1728,1,low,2.0NRT,305.03,7.96,D
-25.88989,-51.74152,347.33,0.55,0.43,2021-12-27,1728,1,nominal,2.0NRT,308.78,21.95,D
-26.90076,-57.84678,331.61,0.39,0.36,2021-12-27,1728,1,low,2.0NRT,305.59,3.25,D
-25.85774,-51.6594,345.69,0.56,0.43,2021-12-27,1728,1,nominal,2.0NRT,306.03,11.62,D
