latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.11115,-59.68309,366.3,1,1,2021-12-27,1749,A,100,6.1NRT,323.51,89.46,D
-25.11257,-59.69298,339.55,1,1,2021-12-27,1749,A,84,6.1NRT,316.9,26.75,D
-25.10141,-59.68137,326.37,1,1,2021-12-27,1749,A,57,6.1NRT,312.41,10.77,D
-25.10284,-59.69126,340.5,1,1,2021-12-27,1749,A,85,6.1NRT,317.65,30.73,D
-25.07055,-59.59557,352.12,1,1,2021-12-27,1749,A,95,6.1NRT,321.12,44.45,D
-24.89305,-58.46387,341.84,1.04,1.02,2021-12-27,1749,A,86,6.1NRT,322.95,25.73,D
-24.95146,-58.8502,407.42,1.02,1.01,2021-12-27,1749,A,100,6.1NRT,324.97,289.5,D
-24.95297,-58.86027,369.64,1.02,1.01,2021-12-27,1749,A,100,6.1NRT,321.98,98.17,D
-25.02402,-59.33968,335.61,1,1,2021-12-27,1749,A,79,6.1NRT,315.89,18.38,D
-25.06155,-59.59716,360.67,1,1,2021-12-27,1749,A,100,6.1NRT,319.68,64.88,D
-25.06298,-59.60706,344.07,1,1,2021-12-27,1749,A,88,6.1NRT,318.38,28.01,D
-24.96629,-59.07418,331.65,1.01,1.01,2021-12-27,1749,A,71,6.1NRT,318.56,13.33,D
-24.91053,-58.7644,331.79,1.03,1.01,2021-12-27,1749,A,40,6.1NRT,314.17,12.92,D
-24.91206,-58.77451,351.62,1.02,1.01,2021-12-27,1749,A,79,6.1NRT,318.45,44.48,D
-24.91359,-58.78461,346.79,1.02,1.01,2021-12-27,1749,A,52,6.1NRT,321.6,32.48,D
-24.93925,-59.01748,336.91,1.01,1.01,2021-12-27,1749,A,76,6.1NRT,313.24,20.83,D
-25.01941,-59.62492,332.71,1,1,2021-12-27,1749,A,74,6.1NRT,316.45,16.42,D
-25.02084,-59.63481,327.71,1,1,2021-12-27,1749,A,59,6.1NRT,313.15,10.78,D
-24.88171,-58.75932,352.18,1.03,1.01,2021-12-27,1749,A,0,6.1NRT,317.43,48.57,D
-24.88325,-58.76942,333.33,1.03,1.01,2021-12-27,1749,A,56,6.1NRT,315.96,14.43,D
-24.88478,-58.77953,343.28,1.02,1.01,2021-12-27,1749,A,82,6.1NRT,313.66,30.19,D
-24.96409,-59.3097,352.41,1.01,1,2021-12-27,1749,A,95,6.1NRT,315.33,54.05,D
-24.96555,-59.31963,343.57,1.01,1,2021-12-27,1749,A,88,6.1NRT,316.28,35.43,D
-25.0018,-59.56721,332.57,1,1,2021-12-27,1749,A,74,6.1NRT,312.69,14.95,D
-25.00324,-59.5771,342.14,1,1,2021-12-27,1749,A,87,6.1NRT,318.38,29.99,D
-25.07272,-60.06153,331.45,1,1,2021-12-27,1749,A,67,6.1NRT,317.9,12.25,D
-24.97114,-59.47665,337.5,1,1,2021-12-27,1749,A,67,6.1NRT,320.14,19.62,D
-24.98409,-59.5657,390.85,1,1,2021-12-27,1749,A,94,6.1NRT,327.95,183.94,D
-24.98552,-59.57558,348.29,1,1,2021-12-27,1749,A,92,6.1NRT,318.41,38.48,D
-24.91847,-59.18056,332.81,1.01,1,2021-12-27,1749,A,36,6.1NRT,319.96,12.09,D
-24.91994,-59.19052,334.57,1.01,1,2021-12-27,1749,A,60,6.1NRT,318.65,14.55,D
-24.92581,-59.23031,349.65,1.01,1,2021-12-27,1749,A,93,6.1NRT,320.24,41.42,D
-24.92727,-59.24025,336.61,1.01,1,2021-12-27,1749,A,65,6.1NRT,320.62,17.85,D
-24.96214,-59.47826,338.54,1,1,2021-12-27,1749,A,62,6.1NRT,317.13,19.99,D
-24.97365,-59.55741,350.36,1,1,2021-12-27,1749,A,81,6.1NRT,311.36,48.33,D
-24.97508,-59.5673,369.78,1,1,2021-12-27,1749,A,94,6.1NRT,316.47,99.85,D
-24.91678,-59.23194,353.9,1.01,1,2021-12-27,1749,A,96,6.1NRT,316.45,50.38,D
-24.91825,-59.24188,338.7,1.01,1,2021-12-27,1749,A,74,6.1NRT,318.85,20.53,D
-24.84968,-58.84348,340.18,1.02,1.01,2021-12-27,1749,A,84,6.1NRT,317.16,22.59,D
-24.8512,-58.85355,337.71,1.02,1.01,2021-12-27,1749,A,81,6.1NRT,319.75,19.2,D
-24.81924,-58.70365,350.48,1.03,1.01,2021-12-27,1749,A,93,6.1NRT,314.65,46.61,D
-24.82078,-58.71379,334.62,1.03,1.01,2021-12-27,1749,A,50,6.1NRT,315.16,15.98,D
-24.72623,-58.15939,331.45,1.07,1.03,2021-12-27,1749,A,34,6.1NRT,315.97,12.72,D
-24.72787,-58.16987,342.58,1.07,1.03,2021-12-27,1749,A,86,6.1NRT,323.26,31.04,D
-24.94911,-59.64287,346.89,1,1,2021-12-27,1749,A,91,6.1NRT,318.13,35.58,D
-24.71861,-58.17162,371.49,1.07,1.03,2021-12-27,1749,A,100,6.1NRT,323.36,111.14,D
-24.90987,-59.43681,338.25,1,1,2021-12-27,1749,A,82,6.1NRT,321.34,21.62,D
-24.94583,-59.68398,325.31,1,1,2021-12-27,1749,A,38,6.1NRT,314.31,6.3,D
-24.79345,-58.71883,334.07,1.03,1.01,2021-12-27,1749,A,72,6.1NRT,314.41,17.83,D
-24.92968,-59.63618,341.57,1,1,2021-12-27,1749,A,78,6.1NRT,324.85,27.61,D
-24.82395,-58.98238,337.92,1.02,1.01,2021-12-27,1749,A,81,6.1NRT,321.35,18.35,D
-24.82845,-59.01242,337.92,1.02,1.01,2021-12-27,1749,A,78,6.1NRT,318.57,18.95,D
-24.8192,-59.01054,344.74,1.02,1.01,2021-12-27,1749,A,89,6.1NRT,322.28,29.32,D
-24.82069,-59.02055,358.05,1.02,1.01,2021-12-27,1749,A,98,6.1NRT,323.45,60.21,D
-24.83402,-59.1105,342.25,1.01,1.01,2021-12-27,1749,A,82,6.1NRT,323.25,26.17,D
-24.8355,-59.12048,348.77,1.01,1.01,2021-12-27,1749,A,92,6.1NRT,326.56,38.84,D
-24.91237,-59.64601,326.69,1,1,2021-12-27,1749,A,56,6.1NRT,313.83,9.96,D
-24.82498,-59.11215,332.81,1.01,1.01,2021-12-27,1749,A,33,6.1NRT,318.65,10.76,D
-24.82646,-59.12213,358.73,1.01,1.01,2021-12-27,1749,A,99,6.1NRT,321.69,61.75,D
-24.53183,-57.27183,342.06,1.16,1.07,2021-12-27,1749,A,86,6.1NRT,315.35,37.4,D
-24.80258,-59.02385,354.68,1.02,1.01,2021-12-27,1749,A,96,6.1NRT,322.31,50.36,D
-24.79353,-59.02551,336.95,1.02,1.01,2021-12-27,1749,A,77,6.1NRT,319.63,16.45,D
-24.85372,-59.43333,339.47,1,1,2021-12-27,1749,A,84,6.1NRT,321.26,22.7,D
-24.92937,-59.95681,341.84,1,1,2021-12-27,1749,A,69,6.1NRT,321.28,24.88,D
-24.9322,-59.97657,341.84,1,1,2021-12-27,1749,A,68,6.1NRT,319.91,24.92,D
-24.92319,-59.97814,348.71,1,1,2021-12-27,1749,A,76,6.1NRT,320.67,36.24,D
-24.87121,-59.74438,337.08,1,1,2021-12-27,1749,A,47,6.1NRT,319.83,17.94,D
-24.86221,-59.74597,363.63,1,1,2021-12-27,1749,A,100,6.1NRT,324.82,73.09,D
-24.86364,-59.75584,358.83,1,1,2021-12-27,1749,A,99,6.1NRT,320.64,59.63,D
-25.0705,-61.38982,335.12,1.06,1.03,2021-12-27,1749,A,78,6.1NRT,311.56,19.64,D
-25.06399,-61.38577,333.04,1.06,1.03,2021-12-27,1749,A,75,6.1NRT,311.42,17.45,D
-25.0654,-61.39625,327.54,1.06,1.03,2021-12-27,1749,A,62,6.1NRT,312.09,9.68,D
-24.82365,-59.728,348.29,1,1,2021-12-27,1749,A,63,6.1NRT,314.16,37.84,D
-24.83219,-59.7872,332.09,1,1,2021-12-27,1749,A,59,6.1NRT,317.29,13.55,D
-24.0753,-55.09515,363.99,1.57,1.23,2021-12-27,1749,A,100,6.1NRT,314.63,159.98,D
-24.82177,-59.77892,354.82,1,1,2021-12-27,1749,A,96,6.1NRT,319.87,48.57,D
-24.82319,-59.78879,359.58,1,1,2021-12-27,1749,A,99,6.1NRT,322.28,63.66,D
-24.82461,-59.79865,339.51,1,1,2021-12-27,1749,A,82,6.1NRT,318.58,22.46,D
-24.8236,-59.9202,332.23,1,1,2021-12-27,1749,A,66,6.1NRT,319.24,13.2,D
-24.73409,-59.42976,339.35,1,1,2021-12-27,1749,A,84,6.1NRT,316.44,24.57,D
-24.72508,-59.43138,333,1,1,2021-12-27,1749,A,76,6.1NRT,314.43,15.19,D
-24.77962,-59.80655,350.02,1,1,2021-12-27,1749,A,90,6.1NRT,326.08,34.84,D
-24.74003,-59.78975,338.5,1,1,2021-12-27,1749,A,32,6.1NRT,315.17,21.93,D
-24.74145,-59.79961,411.62,1,1,2021-12-27,1749,A,0,6.1NRT,400.07,310.15,D
-24.74287,-59.80947,365.42,1,1,2021-12-27,1749,A,100,6.1NRT,336.29,82.27,D
-24.73246,-59.80119,362.03,1,1,2021-12-27,1749,A,60,6.1NRT,318.56,58.68,D
-24.70587,-59.93718,341.15,1,1,2021-12-27,1749,A,47,6.1NRT,319.49,25.53,D
-24.69263,-59.90918,365.4,1,1,2021-12-27,1749,A,95,6.1NRT,317.85,78.18,D
-24.69404,-59.91904,362.07,1,1,2021-12-27,1749,A,95,6.1NRT,324.67,67.57,D
-24.69687,-59.93874,344.03,1,1,2021-12-27,1749,A,50,6.1NRT,323.2,28.96,D
-24.68363,-59.91076,401.15,1,1,2021-12-27,1749,A,100,6.1NRT,323.69,234.16,D
-24.71933,-60.54881,332.47,1.01,1,2021-12-27,1749,A,56,6.1NRT,316.34,13.97,D
-24.70889,-60.54037,353.33,1.01,1,2021-12-27,1749,A,96,6.1NRT,313.18,51.37,D
-24.71028,-60.55034,374.3,1.01,1,2021-12-27,1749,A,100,6.1NRT,318.64,114.09,D
-24.61049,-59.90903,331.89,1,1,2021-12-27,1749,A,56,6.1NRT,310.91,15.4,D
-24.6119,-59.91888,357.43,1,1,2021-12-27,1749,A,98,6.1NRT,319.08,62.03,D
-24.61331,-59.92872,335.74,1,1,2021-12-27,1749,A,62,6.1NRT,318.73,16.97,D
-24.18671,-57.27519,368.7,1.17,1.08,2021-12-27,1749,A,100,6.1NRT,320.79,114.8,D
-24.13727,-57.11264,328.35,1.19,1.09,2021-12-27,1749,A,56,6.1NRT,313.99,16.31,D
-24.08104,-56.82986,359.97,1.24,1.1,2021-12-27,1749,A,99,6.1NRT,319.12,86.11,D
-24.08302,-56.84192,345.74,1.23,1.1,2021-12-27,1749,A,89,6.1NRT,318.96,41.21,D
-24.10247,-57.02267,332.14,1.21,1.09,2021-12-27,1749,A,60,6.1NRT,317.86,16.76,D
-24.14775,-57.30122,335.96,1.17,1.08,2021-12-27,1749,A,78,6.1NRT,319.49,21.93,D
-24.09268,-57.02462,338.95,1.21,1.09,2021-12-27,1749,A,81,6.1NRT,318.48,27.12,D
-24.08438,-57.21884,354.15,1.18,1.08,2021-12-27,1749,A,72,6.1NRT,315.77,70.49,D
-24.51441,-60.013,335.43,1,1,2021-12-27,1749,A,80,6.1NRT,314.07,20.15,D
-24.67208,-61.15117,341.23,1.04,1.02,2021-12-27,1749,A,65,6.1NRT,314.48,25.51,D
-24.67345,-61.16142,336.78,1.04,1.02,2021-12-27,1749,A,31,6.1NRT,311.33,18.98,D
-24.082,-57.21304,335.12,1.18,1.08,2021-12-27,1749,A,65,6.1NRT,313.1,24.97,D
-24.08385,-57.2246,340.38,1.18,1.08,2021-12-27,1749,A,78,6.1NRT,315.21,34.6,D
-24.019,-56.88519,337.25,1.23,1.1,2021-12-27,1749,A,72,6.1NRT,323.15,19.56,D
-24.42225,-59.5605,330.65,1,1,2021-12-27,1749,A,64,6.1NRT,315.65,10.56,D
-24.47812,-60.0754,329.99,1,1,2021-12-27,1749,A,69,6.1NRT,311.78,13.03,D
-23.89426,-56.56833,346.18,1.28,1.12,2021-12-27,1749,A,89,6.1NRT,318.48,44.72,D
-23.87778,-56.53271,335.56,1.29,1.13,2021-12-27,1749,A,53,6.1NRT,315.22,18.32,D
-23.8776,-56.52649,333.56,1.29,1.13,2021-12-27,1749,A,57,6.1NRT,315.63,17.04,D
-24.40972,-60.24506,354.73,1,1,2021-12-27,1749,A,96,6.1NRT,320.23,51.89,D
-24.41112,-60.25492,348.68,1,1,2021-12-27,1749,A,92,6.1NRT,318.02,38.92,D
-24.40071,-60.24661,346.22,1,1,2021-12-27,1749,A,90,6.1NRT,318.63,32.87,D
-24.40211,-60.25646,355.12,1,1,2021-12-27,1749,A,97,6.1NRT,319.05,51.82,D
-23.76471,-56.2305,333.89,1.35,1.15,2021-12-27,1749,A,56,6.1NRT,315.56,13.93,D
-24.38612,-60.20877,361.51,1,1,2021-12-27,1749,A,100,6.1NRT,318.33,72.3,D
-24.38752,-60.21861,333.19,1,1,2021-12-27,1749,A,52,6.1NRT,313.57,13.41,D
-23.75216,-56.21952,390.56,1.35,1.15,2021-12-27,1749,A,100,6.1NRT,322.04,274.73,D
-23.75441,-56.23261,378.9,1.35,1.15,2021-12-27,1749,A,100,6.1NRT,323.42,191.44,D
-24.40355,-60.39764,344.25,1,1,2021-12-27,1749,A,88,6.1NRT,316.95,27.75,D
-24.40494,-60.40752,335.03,1,1,2021-12-27,1749,A,58,6.1NRT,315.24,13.67,D
-23.74186,-56.22166,367.85,1.35,1.15,2021-12-27,1749,A,100,6.1NRT,318.04,131.87,D
-23.74411,-56.23476,338.83,1.35,1.15,2021-12-27,1749,A,70,6.1NRT,310.08,25.01,D
-24.36746,-60.27249,344.39,1,1,2021-12-27,1749,A,80,6.1NRT,319.42,28.87,D
-24.37024,-60.2922,340.92,1,1,2021-12-27,1749,A,51,6.1NRT,318.54,23.86,D
-24.35881,-60.26961,334.67,1,1,2021-12-27,1749,A,69,6.1NRT,311.83,16.53,D
-24.36021,-60.27946,332.81,1,1,2021-12-27,1749,A,69,6.1NRT,314,14.52,D
-24.3616,-60.28931,334.67,1,1,2021-12-27,1749,A,77,6.1NRT,317.7,18.14,D
-23.8986,-57.34431,348.1,1.17,1.08,2021-12-27,1749,A,91,6.1NRT,314.93,48.2,D
-24.2784,-59.90072,328.76,1,1,2021-12-27,1749,A,57,6.1NRT,315.07,9.33,D
-24.27982,-59.91054,330.25,1,1,2021-12-27,1749,A,68,6.1NRT,315.84,11.41,D
-24.24053,-59.76635,339.15,1,1,2021-12-27,1749,A,46,6.1NRT,323.59,22.26,D
-24.23153,-59.76793,336.52,1,1,2021-12-27,1749,A,34,6.1NRT,320.44,17.9,D
-24.2211,-59.75968,340.42,1,1,2021-12-27,1749,A,69,6.1NRT,313.94,24.34,D
-24.29022,-60.37217,327.43,1,1,2021-12-27,1749,A,50,6.1NRT,310.75,10.63,D
-24.29161,-60.38203,381.73,1,1,2021-12-27,1749,A,100,6.1NRT,313.81,146.94,D
-24.23689,-60.51911,367.83,1.01,1,2021-12-27,1749,A,100,6.1NRT,323.5,86.72,D
-24.16169,-60.30548,343.82,1,1,2021-12-27,1749,A,88,6.1NRT,318.59,30.6,D
-23.85982,-58.33011,334.07,1.07,1.03,2021-12-27,1749,A,54,6.1NRT,316.86,16.48,D
-24.12504,-60.70219,354.29,1.01,1.01,2021-12-27,1749,A,96,6.1NRT,317.29,52.34,D
-24.12642,-60.71212,348.9,1.01,1.01,2021-12-27,1749,A,92,6.1NRT,319.04,39.32,D
-23.77741,-58.45913,339.23,1.06,1.03,2021-12-27,1749,A,55,6.1NRT,315.43,20.51,D
-23.779,-58.46949,362.97,1.06,1.03,2021-12-27,1749,A,100,6.1NRT,323.68,76.71,D
-23.77456,-58.50225,339.03,1.06,1.03,2021-12-27,1749,A,49,6.1NRT,322.13,19.04,D
-23.51117,-57.53793,331.45,1.16,1.07,2021-12-27,1749,A,55,6.1NRT,314.09,12.44,D
-23.64593,-58.44659,348.61,1.07,1.03,2021-12-27,1749,A,91,6.1NRT,315.38,42.56,D
-23.52956,-58.05117,329.89,1.1,1.05,2021-12-27,1749,A,43,6.1NRT,314.21,7.97,D
-23.94546,-61.20467,335.83,1.03,1.01,2021-12-27,1749,A,79,6.1NRT,311.09,19.74,D
-23.81795,-60.40862,327.6,1,1,2021-12-27,1749,A,29,6.1NRT,311.26,8.24,D
-23.91763,-61.12211,327.82,1.03,1.01,2021-12-27,1749,A,60,6.1NRT,308.65,11.97,D
-23.23662,-56.99011,337.96,1.24,1.11,2021-12-27,1749,A,81,6.1NRT,319.14,22.7,D
-23.46373,-58.87836,364.03,1.04,1.02,2021-12-27,1751,A,100,6.1NRT,322.22,72.4,D
-23.46527,-58.88848,371.47,1.04,1.02,2021-12-27,1751,A,100,6.1NRT,326.19,97.5,D
-23.4484,-58.83949,336.35,1.04,1.02,2021-12-27,1751,A,24,6.1NRT,319.22,9.81,D
-23.44995,-58.84963,341.34,1.04,1.02,2021-12-27,1751,A,73,6.1NRT,318.31,19.06,D
-23.38271,-58.63669,333,1.06,1.03,2021-12-27,1751,A,52,6.1NRT,314.37,11.06,D
-22.95729,-56.17495,443.12,1.4,1.17,2021-12-27,1751,A,100,6.1NRT,317.29,997.03,D
-22.95959,-56.18854,429.08,1.4,1.17,2021-12-27,1751,A,100,6.1NRT,325.81,749.08,D
-23.37125,-59.17567,340.3,1.02,1.01,2021-12-27,1751,A,58,6.1NRT,317.78,22.7,D
-23.35917,-59.15734,337.46,1.03,1.01,2021-12-27,1751,A,66,6.1NRT,319.43,16.42,D
-23.36216,-59.1773,338.42,1.02,1.01,2021-12-27,1751,A,74,6.1NRT,315.4,20.8,D
-23.34859,-59.14899,347.58,1.03,1.01,2021-12-27,1751,A,85,6.1NRT,315.91,36.44,D
-23.35008,-59.15897,345.02,1.03,1.01,2021-12-27,1751,A,74,6.1NRT,317.58,31,D
-23.34398,-59.18057,339.79,1.02,1.01,2021-12-27,1751,A,52,6.1NRT,315.21,23.32,D
-23.34548,-59.19054,336.31,1.02,1.01,2021-12-27,1751,A,61,6.1NRT,314.22,19.09,D
-23.33639,-59.19217,353.48,1.02,1.01,2021-12-27,1751,A,95,6.1NRT,318.14,54.49,D
-23.60787,-61.07913,331.75,1.02,1.01,2021-12-27,1751,A,71,6.1NRT,315,13.13,D
-23.3273,-59.1938,343.39,1.02,1.01,2021-12-27,1751,A,86,6.1NRT,313.68,33.43,D
-23.3288,-59.20377,339.67,1.02,1.01,2021-12-27,1751,A,81,6.1NRT,314.61,26.46,D
-23.21815,-58.66295,334.3,1.06,1.03,2021-12-27,1751,A,62,6.1NRT,312.62,14.17,D
-23.20893,-58.66463,338.78,1.06,1.03,2021-12-27,1751,A,80,6.1NRT,311.81,22.56,D
-23.20223,-58.66097,328.31,1.06,1.03,2021-12-27,1751,A,29,6.1NRT,313.07,7.92,D
-23.14786,-58.55418,339.23,1.07,1.03,2021-12-27,1751,A,81,6.1NRT,316.98,22.85,D
-23.14181,-58.5766,331.7,1.07,1.03,2021-12-27,1751,A,14,6.1NRT,314.93,9.91,D
-23.13416,-58.58864,331.05,1.06,1.03,2021-12-27,1751,A,29,6.1NRT,313.43,8.54,D
-22.99599,-58.29789,338.91,1.09,1.04,2021-12-27,1751,A,65,6.1NRT,315.81,19.3,D
-22.98089,-58.91297,338.38,1.04,1.02,2021-12-27,1751,A,68,6.1NRT,313.75,20.79,D
-22.98244,-58.9231,339.59,1.04,1.02,2021-12-27,1751,A,75,6.1NRT,314.26,23.59,D
-23.38016,-61.70251,328.06,1.05,1.02,2021-12-27,1751,A,19,6.1NRT,312.82,10.39,D
-22.98566,-59.00555,337.84,1.04,1.02,2021-12-27,1751,A,76,6.1NRT,316.13,17.61,D
-23.37093,-61.70398,350.87,1.05,1.02,2021-12-27,1751,A,94,6.1NRT,313.51,50.6,D
-23.37229,-61.71427,328.28,1.05,1.03,2021-12-27,1751,A,53,6.1NRT,311.73,10.56,D
-23.33913,-61.6632,340.69,1.05,1.02,2021-12-27,1751,A,84,6.1NRT,313.88,28.34,D
-22.87606,-58.52694,336.61,1.07,1.03,2021-12-27,1751,A,68,6.1NRT,314.51,18.51,D
-22.87767,-58.53736,342.69,1.07,1.03,2021-12-27,1751,A,85,6.1NRT,315.59,30.09,D
-23.32853,-61.65443,382.01,1.05,1.02,2021-12-27,1751,A,100,6.1NRT,317.04,154.7,D
-23.32991,-61.66468,365.72,1.05,1.02,2021-12-27,1751,A,100,6.1NRT,317.51,91.45,D
-23.3313,-61.67492,340.07,1.05,1.02,2021-12-27,1751,A,84,6.1NRT,310.59,28.1,D
-22.83352,-58.43796,329.11,1.08,1.04,2021-12-27,1751,A,40,6.1NRT,313.54,11.34,D
-22.5983,-57.92967,346.45,1.14,1.06,2021-12-27,1751,A,90,6.1NRT,319.2,38.95,D
-22.58699,-57.92042,333.61,1.14,1.07,2021-12-27,1751,A,45,6.1NRT,315.57,13.44,D
-22.58875,-57.93147,374.99,1.14,1.06,2021-12-27,1751,A,100,6.1NRT,318.61,135.45,D
-22.48737,-57.80751,339.71,1.16,1.07,2021-12-27,1751,A,83,6.1NRT,317.03,27.19,D
-22.48915,-57.8187,340.61,1.16,1.07,2021-12-27,1751,A,71,6.1NRT,319.56,28.24,D
-22.47775,-57.80931,343.6,1.16,1.07,2021-12-27,1751,A,76,6.1NRT,319.12,33.19,D
-22.47954,-57.8205,358.63,1.16,1.07,2021-12-27,1751,A,93,6.1NRT,321.93,72.98,D
-22.46813,-57.81111,349.05,1.16,1.07,2021-12-27,1751,A,88,6.1NRT,316.16,44.22,D
-22.46992,-57.82231,356.44,1.16,1.07,2021-12-27,1751,A,92,6.1NRT,318.47,63.25,D
-22.73622,-64.35022,320.74,1.39,1.17,2021-12-27,1751,A,40,6.1NRT,305.77,15.29,D
-21.92623,-62.42595,341.69,1.09,1.04,2021-12-27,1751,A,62,6.1NRT,317.31,29.01,D
-21.34088,-60.19347,347.05,1.01,1,2021-12-27,1751,A,67,6.1NRT,316.4,35.69,D
-20.71047,-60.16578,384.15,1.01,1,2021-12-27,1751,A,100,6.1NRT,317.48,156.47,D
-20.71189,-60.17543,377.76,1.01,1,2021-12-27,1751,A,100,6.1NRT,316.93,129.7,D
-19.79981,-59.67488,351.02,1.05,1.02,2021-12-27,1751,A,95,6.1NRT,312.32,44.66,D
-19.81763,-60.60301,332.62,1,1,2021-12-27,1751,A,79,6.1NRT,315.3,19.77,D
-19.83236,-62.94281,332.57,1.09,1.04,2021-12-27,1751,A,75,6.1NRT,310.96,17.07,D
-18.6795,-57.27396,326.43,1.41,1.17,2021-12-27,1751,A,55,6.1NRT,308.08,20.66,D
-18.69266,-57.35289,326.23,1.39,1.17,2021-12-27,1751,A,57,6.1NRT,308.99,18.98,D
-18.66899,-57.27591,326.76,1.41,1.17,2021-12-27,1751,A,56,6.1NRT,308.55,21.45,D
-18.39604,-63.39153,320.04,1.1,1.05,2021-12-27,1751,A,68,6.1NRT,306.68,9.37,D
-17.76716,-61.69071,326.52,1,1,2021-12-27,1751,A,62,6.1NRT,309.07,11.2,D
-16.57927,-63.66713,315.67,1.09,1.04,2021-12-27,1751,A,38,6.1NRT,302.56,4.78,D
-16.154,-61.09253,321.09,1.02,1.01,2021-12-27,1751,A,44,6.1NRT,302.47,9.77,D
-15.94432,-60.12004,320.68,1.08,1.04,2021-12-27,1751,A,43,6.1NRT,300.38,7.94,D
-15.91902,-61.69012,317.61,1,1,2021-12-27,1753,A,55,6.1NRT,300.44,6.73,D
-15.94941,-62.09357,320.46,1,1,2021-12-27,1753,A,42,6.1NRT,303.7,8.79,D
-15.644,-61.82808,315.36,1,1,2021-12-27,1753,A,51,6.1NRT,298.35,6.99,D
-15.44278,-60.77257,317.23,1.04,1.02,2021-12-27,1753,A,43,6.1NRT,296.85,7.16,D
-14.9797,-59.42276,330.25,1.19,1.09,2021-12-27,1753,A,71,6.1NRT,307.9,23.47,D
-13.78555,-60.23002,316.82,1.12,1.06,2021-12-27,1753,A,24,6.1NRT,293.69,8.49,D
-11.38254,-52.75993,314.32,4.19,1.9,2021-12-27,1753,A,66,6.1NRT,292.37,59.52,D
-11.97278,-62.90361,317.47,1,1,2021-12-27,1753,A,46,6.1NRT,294.53,8.42,D
-11.69172,-61.36028,322.38,1.06,1.03,2021-12-27,1753,A,73,6.1NRT,293.28,13.52,D
-9.60015,-64.26699,310.07,1.02,1.01,2021-12-27,1753,A,47,6.1NRT,283.38,5.77,D
-9.43405,-63.6815,320.12,1,1,2021-12-27,1756,A,48,6.1NRT,297.92,10.12,D
-2.96681,-65.55429,306.82,1.02,1.01,2021-12-27,1758,A,64,6.1NRT,275.61,7.44,D
2.4605,-60.55218,337.46,1.83,1.33,2021-12-27,1758,A,89,6.1NRT,293.29,80.09,D
2.46788,-60.54218,328.51,1.84,1.33,2021-12-27,1758,A,83,6.1NRT,293.46,51.02,D
2.46562,-60.55851,327.49,1.83,1.33,2021-12-27,1758,A,82,6.1NRT,293,47.12,D
0.74559,-74.81529,305.97,3.78,1.82,2021-12-27,1758,A,34,6.1NRT,281.45,26.4,D
0.75745,-74.78751,307.63,3.75,1.81,2021-12-27,1758,A,58,6.1NRT,283.41,29.62,D
2.87345,-60.5228,317.04,1.87,1.34,2021-12-27,1758,A,58,6.1NRT,295.61,17.04,D
1.44251,-74.40663,323.76,3.41,1.74,2021-12-27,1800,A,80,6.1NRT,284.99,94.45,D
1.43801,-74.43702,313.62,3.43,1.74,2021-12-27,1800,A,69,6.1NRT,286.21,37.92,D
1.43794,-74.41336,326.07,3.41,1.74,2021-12-27,1800,A,82,6.1NRT,285.1,108.69,D
1.63014,-74.05888,320.67,3.18,1.69,2021-12-27,1800,A,77,6.1NRT,291.55,60.34,D
1.70982,-74.55933,322.75,3.47,1.75,2021-12-27,1800,A,79,6.1NRT,287.29,80.44,D
1.70858,-74.53268,314.11,3.45,1.75,2021-12-27,1800,A,59,6.1NRT,288.23,30.92,D
1.70385,-74.56316,318.69,3.47,1.75,2021-12-27,1800,A,75,6.1NRT,286.92,56.68,D
3.21026,-65.54994,311.21,1.01,1,2021-12-27,1800,A,49,6.1NRT,287.42,4.75,D
2.89741,-71.91004,317.49,2.04,1.39,2021-12-27,1800,A,72,6.1NRT,291.59,26.54,D
2.90606,-72.02345,316.84,2.08,1.4,2021-12-27,1800,A,39,6.1NRT,292.35,18.64,D
2.9186,-72.02521,319.78,2.08,1.4,2021-12-27,1800,A,56,6.1NRT,293.74,24.35,D
2.91588,-72.04375,337.25,2.09,1.41,2021-12-27,1800,A,89,6.1NRT,293.77,87.28,D
2.9076,-72.03042,319.47,2.08,1.4,2021-12-27,1800,A,71,6.1NRT,293.12,25.46,D
2.92015,-72.03214,325.26,2.08,1.4,2021-12-27,1800,A,80,6.1NRT,293.92,39.93,D
2.9173,-72.05066,328.52,2.09,1.41,2021-12-27,1800,A,83,6.1NRT,293.65,51.79,D
3.031,-71.9051,312.31,2.02,1.39,2021-12-27,1800,A,55,6.1NRT,291.83,13.9,D
3.10161,-72.02707,325.79,2.07,1.4,2021-12-27,1800,A,81,6.1NRT,295.28,41.62,D
3.1035,-72.03421,327.37,2.07,1.4,2021-12-27,1800,A,82,6.1NRT,295.23,45.4,D
3.14097,-72.03971,324.77,2.07,1.4,2021-12-27,1800,A,29,6.1NRT,293.77,35.01,D
3.15618,-72.02345,321.56,2.06,1.4,2021-12-27,1800,A,22,6.1NRT,293.92,27.19,D
3.02876,-72.96148,315.32,2.46,1.51,2021-12-27,1800,A,65,6.1NRT,292.39,18.01,D
3.03618,-72.96738,318.83,2.46,1.51,2021-12-27,1800,A,73,6.1NRT,294.29,29.7,D
3.22049,-72.46536,326.19,2.23,1.45,2021-12-27,1800,A,71,6.1NRT,295.34,41.68,D
