latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
7.92797,-69.0107,335.45,0.34,0.56,2021-12-27,1830,N,nominal,2.0NRT,292.96,2.81,D
8.55974,-64.13493,336.33,0.73,0.76,2021-12-27,1830,N,nominal,2.0NRT,290.74,9.14,D
8.2923,-66.97935,332.09,0.47,0.64,2021-12-27,1830,N,nominal,2.0NRT,290.59,5.57,D
8.29591,-66.9793,333.56,0.47,0.64,2021-12-27,1830,N,nominal,2.0NRT,291.19,5.47,D
8.3413,-66.76447,367,0.49,0.65,2021-12-27,1830,N,high,2.0NRT,291.37,9.61,D
8.34245,-66.75542,334.02,0.49,0.65,2021-12-27,1830,N,nominal,2.0NRT,294.21,12.1,D
8.32436,-66.89824,332.23,0.48,0.64,2021-12-27,1830,N,nominal,2.0NRT,293.79,4.06,D
7.50771,-73.87062,338.78,0.49,0.4,2021-12-27,1830,N,nominal,2.0NRT,292.64,4.99,D
8.46826,-67.07176,335.09,0.47,0.64,2021-12-27,1830,N,nominal,2.0NRT,293.64,10.23,D
8.47185,-67.07185,345.03,0.47,0.64,2021-12-27,1830,N,nominal,2.0NRT,292.95,10.82,D
8.69227,-66.00874,330.58,0.55,0.68,2021-12-27,1830,N,nominal,2.0NRT,293.28,4.07,D
8.69864,-66.00946,338.21,0.55,0.68,2021-12-27,1830,N,nominal,2.0NRT,292.12,3.87,D
8.71352,-65.94331,345.46,0.56,0.69,2021-12-27,1830,N,nominal,2.0NRT,291.42,10.36,D
8.71287,-65.94843,354.87,0.56,0.69,2021-12-27,1830,N,nominal,2.0NRT,294.18,10.36,D
8.7144,-65.94505,352.37,0.56,0.69,2021-12-27,1830,N,nominal,2.0NRT,291.36,18.35,D
8.71378,-65.95021,351.69,0.56,0.69,2021-12-27,1830,N,nominal,2.0NRT,294.07,15.33,D
8.67658,-66.90877,337.42,0.48,0.65,2021-12-27,1830,N,nominal,2.0NRT,293.49,4.69,D
7.74306,-73.96957,333.54,0.49,0.4,2021-12-27,1830,N,nominal,2.0NRT,293.07,6.1,D
8.79571,-67.2076,333.75,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,291.55,5.33,D
8.79798,-67.2852,339.09,0.46,0.63,2021-12-27,1832,N,nominal,2.0NRT,291.68,4.96,D
8.76084,-67.6266,341.88,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,293.59,4.91,D
8.78013,-67.61274,333.73,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,292.41,4.46,D
8.77962,-67.61674,339.34,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,292.53,4.46,D
8.80159,-67.62759,345.6,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,293.82,3.53,D
9.23208,-64.30074,367,0.73,0.76,2021-12-27,1832,N,high,2.0NRT,290.99,31.87,D
9.27086,-64.04068,331.93,0.76,0.77,2021-12-27,1832,N,nominal,2.0NRT,289.27,5.19,D
9.22883,-64.30238,343.81,0.73,0.76,2021-12-27,1832,N,nominal,2.0NRT,292.44,13.64,D
9.2731,-64.04272,334.87,0.76,0.77,2021-12-27,1832,N,nominal,2.0NRT,289.06,4.06,D
8.51954,-70.22843,330.27,0.57,0.52,2021-12-27,1832,N,nominal,2.0NRT,289.73,3.61,D
8.86636,-67.63183,333.96,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,293.15,4.45,D
8.87313,-67.62451,335.62,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,293.64,9.32,D
9.11665,-66.41684,343.02,0.53,0.67,2021-12-27,1832,N,nominal,2.0NRT,295.26,9.6,D
9.12348,-66.41272,354.3,0.53,0.67,2021-12-27,1832,N,nominal,2.0NRT,295.58,10.22,D
9.12288,-66.41764,349.43,0.53,0.67,2021-12-27,1832,N,nominal,2.0NRT,294.58,10.22,D
9.04247,-67.16541,337.38,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,292.47,3.55,D
9.3725,-64.51482,353.86,0.71,0.75,2021-12-27,1832,N,nominal,2.0NRT,287.96,15.23,D
9.37171,-64.5215,339.97,0.71,0.75,2021-12-27,1832,N,nominal,2.0NRT,285.18,12.82,D
9.09225,-67.15389,367,0.47,0.64,2021-12-27,1832,N,high,2.0NRT,292.26,11.81,D
9.09563,-67.15359,351.09,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,291.66,11.48,D
9.09509,-67.15797,332.63,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,290.7,6.31,D
8.2946,-73.67007,331.46,0.51,0.41,2021-12-27,1832,N,nominal,2.0NRT,297.09,3.09,D
9.25266,-66.98077,332.11,0.48,0.65,2021-12-27,1832,N,nominal,2.0NRT,293.54,5.41,D
9.26173,-67.24947,343.62,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,291.82,5.69,D
9.26119,-67.25377,336.29,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,291.2,5.69,D
9.08525,-68.7953,367,0.36,0.58,2021-12-27,1832,N,high,2.0NRT,292.03,10.88,D
9.10308,-68.70136,344.52,0.37,0.58,2021-12-27,1832,N,nominal,2.0NRT,293.69,4.39,D
9.30567,-67.18863,333.2,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,288.37,6.71,D
9.30511,-67.19301,352.07,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,290.39,8.18,D
9.31163,-67.18934,332.04,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,290.88,4.13,D
9.11605,-68.72713,354.74,0.37,0.58,2021-12-27,1832,N,nominal,2.0NRT,296.24,6.93,D
9.27301,-67.57937,367,0.44,0.62,2021-12-27,1832,N,high,2.0NRT,291.49,11.39,D
9.12142,-68.72779,367,0.37,0.58,2021-12-27,1832,N,high,2.0NRT,295.92,8.84,D
9.28865,-67.45941,337.45,0.45,0.63,2021-12-27,1832,N,nominal,2.0NRT,291.27,5.23,D
9.32273,-67.24351,349.96,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,292.27,8.38,D
9.30253,-67.19225,348.55,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,289.83,5.53,D
9.11886,-68.72887,367,0.37,0.58,2021-12-27,1832,N,high,2.0NRT,297.56,10.86,D
9.30901,-67.1886,339.17,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,291,5.49,D
8.22484,-75.34972,334.81,0.43,0.38,2021-12-27,1832,N,nominal,2.0NRT,295.74,5.42,D
9.27318,-67.5795,367,0.44,0.62,2021-12-27,1832,N,high,2.0NRT,291.87,11.86,D
9.29382,-67.46001,332.43,0.45,0.63,2021-12-27,1832,N,nominal,2.0NRT,294.75,6.26,D
9.32643,-67.24363,345.79,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,291.04,7.62,D
9.31672,-67.46692,333.95,0.45,0.63,2021-12-27,1832,N,nominal,2.0NRT,293.55,7.37,D
9.32309,-67.46344,335.88,0.45,0.63,2021-12-27,1832,N,nominal,2.0NRT,291.88,5.25,D
9.32257,-67.46761,338.53,0.45,0.63,2021-12-27,1832,N,nominal,2.0NRT,292.72,5.25,D
9.19668,-68.7179,330.33,0.37,0.58,2021-12-27,1832,N,nominal,2.0NRT,294.04,2.26,D
9.22271,-68.68645,348.59,0.37,0.58,2021-12-27,1832,N,nominal,2.0NRT,295.92,5.38,D
9.23796,-68.69533,343.92,0.37,0.58,2021-12-27,1832,N,nominal,2.0NRT,293.04,3.15,D
9.22491,-68.68506,344.13,0.37,0.58,2021-12-27,1832,N,nominal,2.0NRT,296.69,8.38,D
9.23979,-68.69741,335.92,0.37,0.58,2021-12-27,1832,N,nominal,2.0NRT,292.98,2.45,D
9.37169,-67.96391,355.12,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,287.93,6.76,D
9.70125,-65.39287,333.88,0.63,0.72,2021-12-27,1832,N,nominal,2.0NRT,288.06,5.86,D
9.41499,-67.98515,367,0.42,0.61,2021-12-27,1832,N,high,2.0NRT,293.44,8.12,D
9.416,-67.97736,346.7,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,292.58,9.46,D
9.4155,-67.98124,338.61,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,293.06,8.12,D
9.42167,-67.97803,367,0.42,0.61,2021-12-27,1832,N,high,2.0NRT,293.86,29.2,D
9.42116,-67.98193,367,0.42,0.61,2021-12-27,1832,N,high,2.0NRT,293.2,21.23,D
9.42066,-67.98581,351.55,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,293.08,21.23,D
9.41885,-67.97607,367,0.42,0.61,2021-12-27,1832,N,high,2.0NRT,293.31,23.4,D
9.41837,-67.97997,367,0.42,0.61,2021-12-27,1832,N,high,2.0NRT,294.06,29.92,D
9.41789,-67.98386,367,0.42,0.61,2021-12-27,1832,N,high,2.0NRT,298.01,29.92,D
9.41742,-67.98775,333.61,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,292.24,15.73,D
9.42404,-67.98064,345.39,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,291.63,4.57,D
9.49528,-67.63867,339.01,0.44,0.62,2021-12-27,1832,N,nominal,2.0NRT,293.6,8.53,D
9.49477,-67.64278,348.76,0.44,0.62,2021-12-27,1832,N,nominal,2.0NRT,294.71,7.88,D
9.41927,-68.29364,350.8,0.4,0.6,2021-12-27,1832,N,nominal,2.0NRT,293.4,6.03,D
9.33109,-69.19493,331.39,0.34,0.56,2021-12-27,1832,N,nominal,2.0NRT,291,2.62,D
9.3363,-69.19561,331.97,0.34,0.56,2021-12-27,1832,N,nominal,2.0NRT,290.27,3.44,D
9.33589,-69.19878,336.43,0.34,0.56,2021-12-27,1832,N,nominal,2.0NRT,293.69,4.13,D
9.63249,-67.06926,331.36,0.48,0.65,2021-12-27,1832,N,nominal,2.0NRT,294.55,6.05,D
9.41572,-68.91812,334.03,0.36,0.57,2021-12-27,1832,N,nominal,2.0NRT,295,2.52,D
9.42108,-69.15389,348.59,0.35,0.56,2021-12-27,1832,N,nominal,2.0NRT,294.04,3.91,D
9.42631,-69.15456,330.81,0.35,0.56,2021-12-27,1832,N,nominal,2.0NRT,294.06,3.4,D
9.62333,-67.87695,330.88,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,292.05,6.31,D
9.48099,-69.06269,334.86,0.35,0.57,2021-12-27,1832,N,nominal,2.0NRT,295.02,1.74,D
9.85365,-66.34556,335.62,0.54,0.68,2021-12-27,1832,N,nominal,2.0NRT,294.82,7.38,D
9.76868,-67.01757,348.21,0.49,0.65,2021-12-27,1832,N,nominal,2.0NRT,295.84,7.45,D
9.72305,-67.37434,355.32,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,293.71,10.83,D
9.72252,-67.37852,356.4,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,292.76,10.83,D
9.47733,-69.29072,336.35,0.34,0.56,2021-12-27,1832,N,nominal,2.0NRT,292.86,2.06,D
9.72075,-67.37389,345.51,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,293,6.85,D
9.72024,-67.37808,346.32,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,291.98,6.85,D
9.76986,-67.01696,342.44,0.49,0.65,2021-12-27,1832,N,nominal,2.0NRT,295.1,8.16,D
9.72615,-67.37883,347.39,0.46,0.64,2021-12-27,1832,N,nominal,2.0NRT,292.75,6.85,D
9.8559,-66.34911,335.31,0.54,0.68,2021-12-27,1832,N,nominal,2.0NRT,295.19,4.54,D
10.05627,-64.86865,351.31,0.69,0.74,2021-12-27,1832,N,nominal,2.0NRT,293.13,18.9,D
10.05484,-64.88104,352.79,0.68,0.74,2021-12-27,1832,N,nominal,2.0NRT,290.46,12.94,D
10.06179,-64.88157,336.64,0.68,0.74,2021-12-27,1832,N,nominal,2.0NRT,290.21,12.94,D
9.64346,-68.32825,330.42,0.4,0.6,2021-12-27,1832,N,nominal,2.0NRT,292.15,2.22,D
9.68649,-68.0779,336.65,0.41,0.61,2021-12-27,1832,N,nominal,2.0NRT,292.19,3.61,D
10.21116,-64.61395,346.27,0.72,0.75,2021-12-27,1832,N,nominal,2.0NRT,292.04,7.64,D
9.6041,-70.65209,340.56,0.55,0.51,2021-12-27,1832,N,nominal,2.0NRT,294.99,23.28,D
9.60459,-70.65508,339.53,0.55,0.51,2021-12-27,1832,N,nominal,2.0NRT,295.36,20.25,D
10.0716,-67.34459,332.81,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,295.1,3.75,D
10.05222,-67.50365,330.44,0.46,0.63,2021-12-27,1832,N,nominal,2.0NRT,293.31,5.03,D
9.99933,-68.07439,347.94,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,294.52,4.17,D
10.09748,-67.37954,331.36,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,294.03,4.36,D
10.07586,-67.92729,338.39,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,295.74,5.65,D
10.07763,-67.92773,340.16,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,295.36,5.26,D
10.18888,-67.35413,348.96,0.47,0.64,2021-12-27,1832,N,nominal,2.0NRT,293.7,11.05,D
8.34758,-80.5603,337.09,0.45,0.39,2021-12-27,1832,N,nominal,2.0NRT,295.32,2.28,D
10.16453,-67.88519,340,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,292.9,2.7,D
10.16514,-67.8865,338.93,0.43,0.62,2021-12-27,1832,N,nominal,2.0NRT,290.64,2.91,D
8.42057,-80.46056,331.42,0.44,0.38,2021-12-27,1832,N,nominal,2.0NRT,296.2,1.58,D
10.14593,-68.28468,329.33,0.41,0.6,2021-12-27,1832,N,nominal,2.0NRT,292.33,1.9,D
9.49782,-73.30607,336.5,0.56,0.43,2021-12-27,1832,N,nominal,2.0NRT,297.04,12.77,D
10.25293,-67.64683,336.86,0.45,0.63,2021-12-27,1832,N,nominal,2.0NRT,294.43,3.63,D
10.25243,-67.65098,329.73,0.45,0.63,2021-12-27,1832,N,nominal,2.0NRT,293.75,3.63,D
10.23321,-68.71288,336.15,0.38,0.59,2021-12-27,1832,N,nominal,2.0NRT,293.49,4.34,D
10.20042,-69.26813,338.51,0.35,0.57,2021-12-27,1832,N,nominal,2.0NRT,290.93,3.34,D
10.48232,-68.1193,346.15,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,291.2,4.05,D
10.48454,-68.11964,349.35,0.42,0.61,2021-12-27,1832,N,nominal,2.0NRT,291.05,5.97,D
10.3982,-69.46757,329.75,0.34,0.56,2021-12-27,1832,N,nominal,2.0NRT,294.27,2.44,D
9.84287,-73.55073,341.4,0.54,0.42,2021-12-27,1832,N,nominal,2.0NRT,307.53,30.6,D
10.3442,-72.42185,333.41,0.43,0.46,2021-12-27,1832,N,nominal,2.0NRT,297.87,2.54,D
10.34809,-72.42224,355.66,0.43,0.46,2021-12-27,1832,N,nominal,2.0NRT,301.71,23.91,D
10.33678,-73.2139,332.76,0.39,0.44,2021-12-27,1832,N,nominal,2.0NRT,299.85,1.17,D
10.33752,-73.21503,333.74,0.39,0.44,2021-12-27,1832,N,nominal,2.0NRT,300.37,1.68,D
10.63496,-71.50183,334.55,0.5,0.49,2021-12-27,1832,N,nominal,2.0NRT,297.44,4.95,D
10.66241,-72.98423,345.97,0.4,0.44,2021-12-27,1832,N,nominal,2.0NRT,304.16,5,D
10.66191,-72.98792,338.71,0.4,0.44,2021-12-27,1832,N,nominal,2.0NRT,300.29,5,D
10.84546,-72.84619,347.86,0.41,0.45,2021-12-27,1832,N,nominal,2.0NRT,299.75,6.76,D
10.59438,-74.71326,332.8,0.48,0.4,2021-12-27,1832,N,nominal,2.0NRT,298.22,6.5,D
10.98241,-72.72009,330.53,0.42,0.45,2021-12-27,1832,N,low,2.0NRT,302.95,4.88,D
11.12963,-72.57955,331.25,0.43,0.46,2021-12-27,1832,N,nominal,2.0NRT,300.2,5.66,D
11.13441,-72.5761,332.72,0.43,0.46,2021-12-27,1832,N,low,2.0NRT,303,7.36,D
10.02285,-85.22764,327.61,0.53,0.5,2021-12-27,1832,N,low,2.0NRT,300.21,5.49,D
10.41591,-85.50531,339.91,0.54,0.51,2021-12-27,1832,N,nominal,2.0NRT,296.73,6.27,D
12.14923,-85.87742,351.6,0.54,0.51,2021-12-27,1832,N,nominal,2.0NRT,297.48,22.94,D
12.1482,-85.87518,332.05,0.54,0.51,2021-12-27,1832,N,nominal,2.0NRT,294.65,12.33,D
12.14729,-85.8801,339.84,0.54,0.51,2021-12-27,1832,N,nominal,2.0NRT,294.09,13.03,D
12.15283,-85.87602,334.08,0.54,0.51,2021-12-27,1832,N,nominal,2.0NRT,296.34,12.33,D
12.15193,-85.88094,338.53,0.54,0.51,2021-12-27,1832,N,nominal,2.0NRT,296.76,13.03,D
-36.75843,-72.5238,367,0.56,0.43,2021-12-27,1817,N,low,2.0NRT,334.23,119.39,D
-23.31318,-61.34668,367,0.32,0.54,2021-12-27,1821,N,high,2.0NRT,310.16,13.87,D
-37.28454,-59.1741,348.33,0.43,0.46,2021-12-27,1817,N,nominal,2.0NRT,307.37,49.63,D
-39.1626,-72.9884,334.58,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,298.04,5.3,D
-38.61219,-72.77837,367,0.4,0.44,2021-12-27,1817,N,high,2.0NRT,307.69,13.47,D
-38.61173,-72.77361,355.39,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,304.61,13.47,D
-38.60716,-72.7697,350.29,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,306.14,36.88,D
-38.42823,-72.98986,336.23,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,305.55,1.4,D
-38.42364,-72.98609,341.03,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,302.53,8.55,D
-38.42035,-72.99617,333.27,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,302.41,4.18,D
-38.4129,-73.00723,342.97,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,310.26,42.95,D
-38.41331,-73.01169,367,0.41,0.45,2021-12-27,1817,N,low,2.0NRT,329.4,193.4,D
-38.40914,-73.0124,341.9,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,301.79,75.12,D
-38.41155,-73.1308,352.87,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,317.95,47.26,D
-38.41203,-73.1361,354.15,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,320.37,33.8,D
-38.41256,-73.14191,352.18,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,326,33.8,D
-38.41344,-73.15163,344.49,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,306.12,24.62,D
-38.41385,-73.15604,352.51,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,311.01,34.36,D
-38.40789,-73.13757,343.31,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,310.11,33.8,D
-38.40841,-73.14319,353.45,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,327.28,33.8,D
-38.40887,-73.14833,352.75,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,306.91,24.62,D
-38.40929,-73.15292,347.12,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,300.14,24.62,D
-38.4047,-73.14948,350.38,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,305.76,8.04,D
-38.38862,-73.15636,334.25,0.41,0.45,2021-12-27,1817,N,low,2.0NRT,309.13,5.15,D
-38.38431,-73.15596,349.57,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,308.7,21.2,D
-38.38,-73.15559,367,0.41,0.45,2021-12-27,1817,N,high,2.0NRT,314.85,21.2,D
-38.37956,-73.15099,354.52,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,312.32,16.48,D
-38.37399,-73.13726,346.66,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,302.33,22.4,D
-38.37531,-73.15114,335.46,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,309.9,34.59,D
-38.37575,-73.1558,347.76,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,322.6,68.13,D
-38.36972,-73.13723,340.36,0.41,0.45,2021-12-27,1817,N,low,2.0NRT,314.73,22.4,D
-38.37016,-73.1419,335.06,0.41,0.45,2021-12-27,1817,N,low,2.0NRT,307.65,22.4,D
-38.37061,-73.14661,346.03,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,311.13,34.59,D
-38.37152,-73.15622,343.98,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,315.15,68.13,D
-38.37107,-73.15144,367,0.41,0.45,2021-12-27,1817,N,low,2.0NRT,334.85,34.59,D
-38.36596,-73.14259,352.79,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,324.33,55.41,D
-38.36641,-73.14731,347.66,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,312.58,25.06,D
-38.36686,-73.15215,349.82,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,302.07,25.06,D
-38.36178,-73.14346,367,0.41,0.45,2021-12-27,1817,N,high,2.0NRT,313.72,55.41,D
-38.36134,-73.13879,352.47,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,309.49,55.41,D
-38.35762,-73.14462,345.25,0.41,0.45,2021-12-27,1817,N,nominal,2.0NRT,307.2,15.02,D
-38.3551,-73.30158,342.84,0.42,0.45,2021-12-27,1817,N,nominal,2.0NRT,307.46,12.12,D
-38.13245,-72.14326,331.86,0.55,0.43,2021-12-27,1817,N,low,2.0NRT,303.28,4.27,D
-38.12849,-72.14404,340.67,0.55,0.43,2021-12-27,1817,N,nominal,2.0NRT,308.51,20.07,D
-38.12914,-72.15047,346.95,0.55,0.43,2021-12-27,1817,N,nominal,2.0NRT,305.73,10.49,D
-38.12453,-72.145,342.22,0.55,0.43,2021-12-27,1817,N,nominal,2.0NRT,301.52,20.07,D
-38.12517,-72.1513,338.37,0.55,0.43,2021-12-27,1817,N,nominal,2.0NRT,304.26,10.49,D
-38.20103,-72.92296,348.61,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,311.58,8.77,D
-38.20146,-72.92742,341.45,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,310.2,8.77,D
-38.1969,-72.9237,367,0.4,0.44,2021-12-27,1817,N,high,2.0NRT,310.02,78.07,D
-38.19731,-72.92808,347.97,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,313.5,78.07,D
-38.18904,-72.9297,346.24,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,305.4,13.75,D
-38.08148,-72.6172,336.55,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,302.08,77.92,D
-38.07693,-72.61309,367,0.39,0.44,2021-12-27,1817,N,high,2.0NRT,302.11,13.16,D
-38.07735,-72.65952,337.92,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,301.59,2.48,D
-38.05427,-72.59297,342.97,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,303.1,5.37,D
-38.03664,-72.6245,343.02,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,311.71,45.68,D
-38.03709,-72.62915,348.7,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,311.26,39.46,D
-38.033,-72.62973,367,0.39,0.44,2021-12-27,1817,N,high,2.0NRT,326.15,39.46,D
-38.03255,-72.62506,353.86,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,320.89,45.68,D
-38.03017,-72.62948,347.87,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,311.23,44.27,D
-38.01647,-72.61687,341.58,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,309.66,10.3,D
-38.00476,-72.58283,341.43,0.38,0.44,2021-12-27,1817,N,low,2.0NRT,313.04,5.74,D
-38.00882,-72.62304,342.18,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,304.56,3.96,D
-37.99659,-72.58372,356.87,0.38,0.44,2021-12-27,1817,N,nominal,2.0NRT,307.83,14.34,D
-37.99805,-72.59831,336.42,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,305.06,4.79,D
-37.99897,-72.60744,335.63,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,304.7,2.83,D
-37.99445,-72.60359,338.82,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,303.51,2.63,D
-37.98027,-72.58582,348.8,0.38,0.44,2021-12-27,1817,N,nominal,2.0NRT,315.1,56.88,D
-37.98071,-72.59019,356.1,0.38,0.44,2021-12-27,1817,N,nominal,2.0NRT,312.4,37.91,D
-37.97622,-72.58657,349.96,0.38,0.44,2021-12-27,1817,N,nominal,2.0NRT,311.7,45.34,D
-38.00745,-73.31051,335.3,0.42,0.45,2021-12-27,1817,N,nominal,2.0NRT,295.52,4.73,D
-38.00793,-73.31583,339.88,0.42,0.45,2021-12-27,1817,N,nominal,2.0NRT,297.04,5.25,D
-37.91393,-72.61862,346.04,0.39,0.44,2021-12-27,1817,N,low,2.0NRT,319.89,6.79,D
-34.84865,-56.08223,343.8,0.35,0.57,2021-12-27,1817,N,nominal,2.0NRT,300.97,4.21,D
-34.70955,-56.08313,333.38,0.36,0.57,2021-12-27,1817,N,nominal,2.0NRT,304.6,1.7,D
-34.70715,-56.08524,333.98,0.36,0.57,2021-12-27,1817,N,nominal,2.0NRT,306.02,1.24,D
-34.73468,-56.46389,367,0.34,0.56,2021-12-27,1817,N,high,2.0NRT,307.18,5.15,D
-35.50938,-60.74247,344.92,0.39,0.44,2021-12-27,1817,N,nominal,2.0NRT,305.08,5.79,D
-34.90981,-58.33841,338.08,0.54,0.51,2021-12-27,1817,N,low,2.0NRT,309.37,4.61,D
-37.24572,-72.64693,348.13,0.57,0.43,2021-12-27,1817,N,nominal,2.0NRT,316.1,12.31,D
-34.71874,-58.6802,335.79,0.52,0.5,2021-12-27,1817,N,nominal,2.0NRT,301.23,2.68,D
-34.71291,-58.67606,345.88,0.52,0.5,2021-12-27,1817,N,nominal,2.0NRT,300.82,8.78,D
-35.60727,-63.68084,334.6,0.44,0.38,2021-12-27,1817,N,nominal,2.0NRT,303.3,6.01,D
-36.75908,-72.53012,367,0.56,0.43,2021-12-27,1817,N,high,2.0NRT,330.11,119.39,D
-36.75447,-72.52476,367,0.56,0.43,2021-12-27,1817,N,high,2.0NRT,335.66,119.39,D
-36.75011,-72.76142,336.07,0.57,0.43,2021-12-27,1817,N,nominal,2.0NRT,307.92,4.06,D
-34.51695,-59.07571,343.96,0.5,0.49,2021-12-27,1817,N,nominal,2.0NRT,298.47,14.94,D
-34.45234,-58.89589,343.22,0.51,0.5,2021-12-27,1817,N,nominal,2.0NRT,307.59,5.69,D
-34.60457,-60.86338,342.83,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,308.08,20.29,D
-34.60643,-60.87215,356.19,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,314.94,42.29,D
-34.60738,-60.86595,367,0.4,0.44,2021-12-27,1817,N,high,2.0NRT,314.89,12.74,D
-34.60828,-60.87034,350.8,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,315.92,12.74,D
-34.60918,-60.87473,344.45,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,313.76,6.98,D
-34.60331,-60.86716,367,0.4,0.44,2021-12-27,1817,N,high,2.0NRT,317.78,12.74,D
-34.60421,-60.87157,348.26,0.4,0.44,2021-12-27,1817,N,nominal,2.0NRT,310.56,12.74,D
-34.1777,-59.08101,334.65,0.51,0.49,2021-12-27,1817,N,low,2.0NRT,305.64,3.32,D
-34.00864,-58.81914,356.36,0.53,0.5,2021-12-27,1817,N,nominal,2.0NRT,300.56,19.72,D
